"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/SofaPillow_A_MAT.SofaPillow_A_MAT","0","21","21","1","11.358843","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Blanket_MAT.Blanket_MAT","0","21","21","1","11.333958","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Textures/Unwrapped/Kitchen/KitchenWorn.KitchenWorn","0","21","21","1","11.604915","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Bed_MAT.Bed_MAT","0","21","21","1","11.649089","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/BedChildren_MAT.BedChildren_MAT","0","21","21","1","11.175276","0","0"
"/Game/WorldAssets/Tunnel/Tunnel.Tunnel","0","21","21","1","11.088431","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Bathtub_MAT.Bathtub_MAT","0","21","21","1","11.260733","0","0"
"/Game/V?tima/V?timaDentes.V?timaDentes","0","12","12","1","6.621839","0","0"
"/Game/WorldAssets/ElectricityWire/ElectricityWire.ElectricityWire","0","21","21","1","11.253157","0","0"
"/Game/WorldAssets/ElectricityPole/electricpole1.electricpole1","0","21","21","1","11.202629","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/BathCurtain_MAT.BathCurtain_MAT","0","21","21","1","11.028357","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/ArchAndPlinth_MAT.ArchAndPlinth_MAT","0","21","21","1","10.248715","0","0"
"/Game/ALL_PROPS/HouseAssets/Books.Books","0","21","21","1","10.329556","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Textures/Unwrapped/ArtistSet/ArtistSet.ArtistSet","0","21","21","1","10.186759","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Bookcase_A_MAT.Bookcase_A_MAT","0","21","21","1","10.045672","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Curtains_MAT.Curtains_MAT","0","21","21","1","10.145171","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Kitchen_MAT.Kitchen_MAT","0","21","21","1","10.141542","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Substances/Unwrapped/MATS/Cupboard_MAT.Cupboard_MAT","0","21","21","1","9.864609","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Textures/Unwrapped/BathroomProps/BathroomProps.BathroomProps","0","21","21","1","9.962357","0","0"
"/Game/ALL_PROPS/HouseAssets/HQRetroFarmhouse/Plant.Plant","0","40","40","1","62.519226","0","0"
"/Game/ALL_PROPS/HouseAssets/TowelsMat.TowelsMat","0","26","27","1","12.031924","0","0"
"/Game/V?tima/V?tima_Cabe?a.V?tima_Cabe?a","0","12","12","1","5.852154","0","0"
"/Game/V?tima/Len?ol.Len?ol","0","12","12","1","5.583175","0","0"
"/Game/WorldAssets/Car/defaultMat.defaultMat","0","21","21","1","9.734550","0","0"
"/Game/WorldAssets/RockingChair/RockingChair.RockingChair","0","12","12","1","5.430605","0","0"
