"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Levels/MainMenu/Materials/Cinzeiro/09_-_Default.09_-_Default","0","0","0","21","0","Compiling 09_-_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Cinzeiro/06_-_Default.06_-_Default","0","0","0","21","0","Compiling 06_-_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Cinzeiro/02_-_Default.02_-_Default","0","0","0","40","0","Compiling 02_-_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Cantil/Flask.Flask","0","0","0","21","0","Compiling Flask: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Cadeira/Cadeira_Escrit?rio_Mat.Cadeira_Escrit?rio_Mat","0","0","0","21","0","Compiling Cadeira_Escrit?rio_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Aquecedor/Radiator_Old.Radiator_Old","0","0","0","21","0","Compiling Radiator_Old: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","0","50","0","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons}"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=True, StaticSwitch'SkyAtmo2-1'=False, StaticSwitch'One Cloud Layer2-1'=False"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=False, StaticSwitch'Aurora2-1'=True, StaticSwitch'SkyAtmo2-1'=True, StaticSwitch'One Cloud Layer2-1'=False"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=False, StaticSwitch'Aurora2-1'=False, StaticSwitch'SkyAtmo2-1'=True, StaticSwitch'One Cloud Layer2-1'=False"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=True, StaticSwitch'SkyAtmo2-1'=True, StaticSwitch'One Cloud Layer2-1'=False"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=True, StaticSwitch'SkyAtmo2-1'=True, StaticSwitch'One Cloud Layer2-1'=True"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=False, StaticSwitch'SkyAtmo2-1'=True, StaticSwitch'One Cloud Layer2-1'=True"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=False, StaticSwitch'SkyAtmo2-1'=True, StaticSwitch'One Cloud Layer2-1'=False"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=True, StaticSwitch'SkyAtmo2-1'=False, StaticSwitch'One Cloud Layer2-1'=True"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=False, StaticSwitch'SkyAtmo2-1'=False, StaticSwitch'One Cloud Layer2-1'=True"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","0","2","6","Compiling Ultra_Dynamic_Sky_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Use_Dynamic_Clouds2-1'=True, StaticSwitch'Aurora2-1'=False, StaticSwitch'SkyAtmo2-1'=False, StaticSwitch'One Cloud Layer2-1'=False"
"/Game/Levels/MainMenu/Materials/RainShader/RainyGlassMat.RainyGlassMat","0","0","0","86","86","Compiling RainyGlassMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Paredes/Paredes.Paredes","0","0","0","21","0","Compiling Paredes: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/VFX/UltraDynamicSky/Materials/Volumetric_Clouds.Volumetric_Clouds","0","0","0","44","132","Compiling Volumetric_Clouds: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/UltraDynamicSky/Materials/Volumetric_Cloud_Shadows.Volumetric_Cloud_Shadows","0","0","0","17","17","Compiling Volumetric_Cloud_Shadows: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/UltraDynamicSky/Materials/Static_Clouds.Static_Clouds","0","0","0","8","16","Compiling Static_Clouds: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/UltraDynamicSky/Materials/Inside_Clouds_Fog_Particle.Inside_Clouds_Fog_Particle","0","0","0","88","264","Compiling Inside_Clouds_Fog_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/Levels/MainMenu/Props/Predio/Brick01.Brick01","0","0","0","74","0","Compiling Brick01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/PlacasNeon/Rosa.Rosa","0","0","0","21","0","Compiling Rosa: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/PlacasNeon/NeonAzul.NeonAzul","0","0","0","21","0","Compiling NeonAzul: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Zippo/Lighter.Lighter","0","0","0","21","0","Compiling Lighter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Typewriter/TypeWriter.TypeWriter","0","0","0","21","0","Compiling TypeWriter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/teto/Teto.Teto","0","0","0","74","0","Compiling Teto: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/prateleira/Prateleira.Prateleira","0","0","0","21","0","Compiling Prateleira: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/FileCabinet/papaers.papaers","0","0","0","48","0","Compiling papaers: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Desk_Lamp/DeskLamp.DeskLamp","0","0","0","21","0","Compiling DeskLamp: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/CaboMat.CaboMat","0","0","0","21","0","Compiling CaboMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/PlacasNeon/NeonBranco.NeonBranco","0","0","0","21","0","Compiling NeonBranco: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/VFX/UltraDynamicSky/Materials/Weather/Splash_ParticleMat.Splash_ParticleMat","0","0","0","56","112","Compiling Splash_ParticleMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/VFX/UltraDynamicSky/Materials/Weather/RainSnow_ParticleMat.RainSnow_ParticleMat","0","0","0","56","56","Compiling RainSnow_ParticleMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/VFX/UltraDynamicSky/Materials/Weather/Fog_ParticleMat.Fog_ParticleMat","0","0","0","88","176","Compiling Fog_ParticleMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/VFX/UltraDynamicSky/Materials/Weather/LightningFlare_ParticleMat.LightningFlare_ParticleMat","0","0","0","16","0","Compiling LightningFlare_ParticleMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/VFX/UltraDynamicSky/Materials/Weather/Lightning_Ball_ParticleMat.Lightning_Ball_ParticleMat","0","0","0","16","0","Compiling Lightning_Ball_ParticleMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/VFX/UltraDynamicSky/Materials/Weather/LightningBolt_ParticleMat.LightningBolt_ParticleMat","0","0","0","24","0","Compiling LightningBolt_ParticleMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons}"
"/Game/VFX/UltraDynamicSky/Materials/Volumetric_Aurora.Volumetric_Aurora","0","0","0","24","0","Compiling Volumetric_Aurora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/UltraDynamicSky/Materials/Cloud_Shadows.Cloud_Shadows","0","0","0","17","17","Compiling Cloud_Shadows: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","0","84","0","Compiling M_smoke_subUV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Levels/MainMenu/VFX/Master/Particles_master_mat.Particles_master_mat","0","0","0","84","0","Compiling Particles_master_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Levels/MainMenu/VFX/Master/Particles_master_mat.Particles_master_mat","0","0","0","90","0","Compiling Particles_master_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Levels/MainMenu/Props/Predio/Windows01.Windows01","0","0","0","21","0","Compiling Windows01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Utility.Utility","0","0","0","21","0","Compiling Utility: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Stucco01.Stucco01","0","0","0","21","0","Compiling Stucco01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Sign02.Sign02","0","0","0","21","0","Compiling Sign02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Sign01.Sign01","0","0","0","21","0","Compiling Sign01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Rusty.Rusty","0","0","0","21","0","Compiling Rusty: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Rooftar01.Rooftar01","0","0","0","21","0","Compiling Rooftar01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Roller01.Roller01","0","0","0","21","0","Compiling Roller01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/lambert4.lambert4","0","0","0","40","0","Compiling lambert4: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/DoubleDoor.DoubleDoor","0","0","0","21","0","Compiling DoubleDoor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Doors01.Doors01","0","0","0","21","0","Compiling Doors01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/ConcreteDetail.ConcreteDetail","0","0","0","21","0","Compiling ConcreteDetail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Concrete_poured01.Concrete_poured01","0","0","0","21","0","Compiling Concrete_poured01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/Boards01.Boards01","0","0","0","21","0","Compiling Boards01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/Predio/AirCon01.AirCon01","0","0","0","21","0","Compiling AirCon01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/PlacasNeon/neon_sign_unique.neon_sign_unique","0","0","0","21","0","Compiling neon_sign_unique: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Props/PlacasNeon/NeonVermelho.NeonVermelho","0","0","0","21","0","Compiling NeonVermelho: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Ch?o/Ch?o.Ch?o","0","0","0","74","0","Compiling Ch?o: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/Levels/MainMenu/Materials/Radio/Radio.Radio","0","0","0","21","0","Compiling Radio: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
